id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
270,a,100.0,100.0,3.8,778,264,-1,1,-2,2,2.6,125,46,32,0,1.6,351,112,0,140,0.0,414,137,0.0,8.4,0,1010310,938,809800,7609,-1.0,-1.5,1.24,0.15,1.39,38.89,0.06,0.01,0.07,1.99,477.8,126,49,40.3,368,122,135.0,212,49,65.4,218,69,,,,33,
1,u,0.0,0.0,5.4,133,81,0,0,-1,1,0.0,713,294,0,0,0.0,788,340,0,0,0.0,770,330,0.0,0.0,0,439,0,2822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789,340,0.0,789,340,0.0,786,339,0.0,789,340,,,,33,
2,i,0.0,0.0,6.5,43,19,0,0,-5,5,1.1,204,31,42,0,2.5,223,28,6,152,0.0,791,83,0.0,6.5,2,1238049,28,1408519,443,0.0,0.0,3.05,0.52,3.57,5.82,0.46,0.08,0.54,0.87,154.4,330,31,119.5,257,30,255.0,121,32,52.6,263,31,,,,33,
3,i,0.0,0.0,6.2,62,5,0,0,2,-2,13.3,29,11,117,0,4.2,38,2,9,459,0.2,410,136,0.0,18.9,2,5092545,116,5289252,59502,0.0,0.0,2.7,1.21,3.91,23.09,0.1,0.05,0.15,0.88,584.6,65,24,208.8,181,38,287.0,105,7,108.2,106,21,,,,33,
271,u,0.0,0.0,4.9,248,156,0,0,-1,1,0.0,726,302,2,0,1.0,506,234,0,4,0.0,723,299,0.0,0.4,0,347,0,2454,1,0.0,0.0,0.0,0.05,0.05,1.36,0.0,0.1,0.1,2.85,9.4,495,231,1.9,485,238,6.0,444,229,1.7,510,236,,,,33,
272,a,100.0,100.0,5.4,129,36,0,0,-1,1,0.0,577,75,36,2,1.7,348,38,2,121,1.5,244,23,0.3,6.7,1,14689,223,14364,100,0.5,0.0,1.3,0.12,1.42,12.8,0.27,0.02,0.29,2.64,106.6,371,35,46.3,353,40,127.0,227,39,27.6,353,38,,,1.0,33,
273,u,0.0,0.0,4.5,440,277,0,0,0,0,0.0,708,290,0,0,0.0,729,299,0,0,0.0,657,254,0.0,0.0,0,651,0,5224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724,296,0.0,718,296,0.0,701,288,0.0,724,296,,,,33,
116,u,0.0,0.0,4.0,699,207,0,0,0,0,2.0,143,56,0,0,0.0,632,225,0,0,0.0,503,189,0.0,0.0,0,34254,0,2006767,638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,225,0.0,610,224,0.0,573,215,0.0,625,225,,,,33,
118,u,0.0,0.0,4.5,438,276,0,0,0,0,0.0,645,258,0,0,0.0,728,298,0,0,0.0,656,253,0.0,0.0,0,1560,0,13757,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723,295,0.0,717,295,0.0,700,287,0.0,723,295,,,,33,
119,u,0.0,0.0,4.9,250,158,0,0,-1,1,0.0,711,292,0,0,0.0,770,328,0,0,0.0,724,300,0.0,0.0,0,380,0,2988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769,327,0.0,767,327,0.0,757,324,0.0,769,327,,,,33,
124,u,0.0,0.0,5.0,211,133,0,0,0,0,0.0,600,234,3,0,1.5,382,182,0,21,0.0,740,314,0.0,0.6,0,2640,0,16628,4,0.0,0.0,0.08,0.04,0.12,1.32,0.07,0.04,0.11,1.22,11.4,491,228,11.9,441,228,2.0,470,238,2.5,494,232,,,,33,
274,i,0.0,0.0,5.2,172,103,0,0,-3,3,0.2,342,104,77,0,2.9,155,69,6,292,0.0,760,325,0.0,14.8,0,85780,41,122603,524,0.0,0.0,2.34,1.64,3.98,47.27,0.09,0.07,0.16,1.91,333.4,192,82,369.9,95,73,354.0,79,53,105.9,113,67,,3.0,,33,
275,a,100.0,100.0,3.8,777,263,0,0,-2,2,2.1,140,54,32,0,1.5,369,119,2,39,3.8,74,15,1.0,8.4,1,385178,5946,534202,4037,2.8,2.3,1.06,0.82,1.88,37.37,0.07,0.06,0.13,2.58,274.6,231,85,176.8,207,51,92.0,261,75,54.3,254,79,,,,33,
277,a,100.0,100.0,4.3,561,337,0,0,-2,2,0.2,369,115,10,1,1.2,418,201,0,36,0.2,378,175,0.0,2.3,0,75283,195,90879,153,-0.8,-1.3,0.0,0.01,0.01,6.6,0.0,0.0,0.0,3.18,31.2,447,206,5.6,465,233,2.0,466,234,4.0,478,225,,,,33,
278,a,100.0,100.0,4.8,282,181,0,0,-2,2,0.1,438,151,58,2,2.1,273,120,5,347,1.8,211,95,0.4,12.1,0,47186,221,59998,125,0.8,0.3,0.33,1.11,1.44,51.67,0.01,0.04,0.05,2.0,359.0,178,72,279.1,134,93,33.0,355,193,67.0,214,109,,,,33,
280,a,,,3.9,756,77,0,0,-1,1,0.6,251,33,0,0,0.0,584,53,0,0,0.0,432,35,0.0,0.0,0,51460,257,78475,594,-1.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575,54,0.0,552,35,0.0,507,15,0.0,575,54,,,,33,
281,a,100.0,100.0,4.8,307,200,0,0,-2,2,0.0,615,244,31,1,1.1,439,208,1,113,1.0,288,131,0.2,6.5,0,3365,15,5203,11,0.0,-0.5,0.71,0.76,1.47,12.19,0.11,0.12,0.23,1.89,117.4,352,162,92.8,287,173,81.0,277,154,28.9,347,171,,,,33,
282,a,100.0,100.0,3.9,747,243,0,0,-1,1,1.2,181,70,22,0,1.2,415,136,0,63,0.8,296,88,0.2,5.6,0,442906,363,444988,1488,-0.2,-0.7,0.21,0.14,0.35,28.79,0.01,0.01,0.02,1.79,254.2,245,91,70.1,319,98,21.0,382,130,34.4,317,101,,,,33,
283,a,100.0,100.0,4.3,562,27,0,0,-2,2,0.2,395,54,14,0,2.3,240,35,2,38,0.0,553,75,0.0,3.3,1,23359,53,32682,128,-1.0,-1.5,0.0,0.0,0.0,12.87,0.0,0.0,0.0,2.14,139.4,344,32,10.0,454,14,0.0,617,57,14.9,403,30,,,,33,
284,a,,,3.9,751,246,0,0,-1,1,1.2,185,72,16,0,1.2,416,137,0,82,0.0,428,143,0.0,4.1,0,135360,67,156155,905,-1.0,-1.5,0.03,0.02,0.05,23.06,0.0,0.0,0.0,2.06,211.6,276,101,6.1,463,162,8.0,426,154,22.7,373,126,,,,33,
359,i,0.0,0.0,4.8,289,188,0,0,-2,2,0.1,547,204,26,0,1.4,399,190,0,163,0.2,396,183,0.0,5.4,0,6731,7,13895,47,0.0,0.0,0.44,0.46,0.9,27.16,0.03,0.03,0.06,2.02,179.2,302,137,114.7,263,163,37.0,344,186,33.0,326,161,2.0,2.0,,33,
568,i,0.0,0.0,4.4,523,23,0,0,-1,1,0.5,268,37,49,0,2.7,175,28,5,186,0.0,581,79,0.0,11.1,0,198567,94,201441,1314,0.0,0.0,0.0,0.01,0.01,36.12,0.0,0.0,0.0,2.01,531.2,95,15,0.0,660,76,0.0,636,64,53.1,259,16,,,,33,
569,i,0.0,0.0,5.3,156,92,0,0,-2,2,0.1,532,200,37,0,1.8,333,154,3,116,0.5,356,167,0.1,7.0,1,10122,20,14624,230,0.0,0.0,2.43,0.34,2.77,14.41,0.27,0.04,0.31,1.63,159.0,319,143,98.2,278,169,190.0,163,101,43.9,288,146,,,,33,
583,d,75.0,100.0,3.9,741,240,0,0,-1,1,0.6,255,97,11,0,1.8,316,103,0,43,1.8,199,53,0.5,2.8,0,74396,97,62880,1144,0.6,0.3,0.03,0.24,0.27,8.13,0.01,0.06,0.07,2.19,110.2,366,130,56.0,339,109,13.0,404,141,18.0,391,132,,,,33,
611,i,0.0,0.0,5.7,94,61,0,0,-3,3,0.2,407,136,53,0,2.8,165,75,2,161,0.0,777,335,0.0,9.3,0,109191,44,118366,86,0.0,0.0,3.44,0.44,3.88,23.19,0.32,0.04,0.36,2.14,211.4,277,125,81.6,302,180,263.0,112,73,55.1,250,127,3.0,,,33,
619,a,100.0,100.0,4.5,397,246,0,0,0,0,0.1,419,143,54,2,2.1,269,116,2,269,2.0,185,81,0.4,12.0,0,48349,179,35938,369,1.0,0.5,0.51,0.6,1.11,41.61,0.03,0.03,0.06,2.11,240.8,258,116,177.9,205,134,46.0,328,177,46.1,283,143,,,,33,
630,a,100.0,100.0,3.9,750,245,0,0,-1,1,1.2,180,69,43,0,1.4,386,124,1,203,1.8,200,54,0.5,11.0,0,383784,1474,259299,3479,0.8,0.3,1.16,0.65,1.81,60.51,0.04,0.02,0.06,2.04,752.0,25,9,56.8,336,108,176.0,169,29,98.3,127,30,,,,33,
632,i,0.0,0.0,4.8,306,199,0,0,-2,2,0.0,729,304,7,0,1.4,401,192,0,29,0.0,718,297,0.0,1.5,0,2771,9,2850,10,0.0,0.0,0.0,0.05,0.05,2.36,0.0,0.02,0.02,0.9,22.8,467,218,30.2,392,210,12.0,413,216,6.4,455,218,,,,33,
799,a,,,4.0,702,210,0,0,0,0,0.0,788,263,0,0,0.0,634,227,0,0,0.0,505,191,0.0,0.0,0,48,48,2,2,0.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627,227,0.0,612,226,0.0,575,217,0.0,627,227,,,,33,
117,a,100.0,100.0,4.5,451,284,0,0,-5,5,0.4,280,82,66,1,2.4,229,94,4,262,0.8,305,137,0.2,14.7,1,473923,141,456432,449,0.3,-0.7,3.82,2.27,6.09,27.86,0.24,0.14,0.38,1.77,369.6,173,69,402.6,84,64,273.0,108,70,104.3,115,69,3.0,,,33,
192,a,100.0,100.0,5.1,175,105,0,0,-4,4,0.2,403,134,59,0,2.3,251,105,3,217,0.2,405,187,0.0,11.6,0,34010,44,65936,98,-0.3,-1.3,3.35,1.23,4.58,24.61,0.23,0.08,0.31,1.68,239.2,259,117,238.7,158,109,271.0,110,72,74.9,187,100,,2.0,2.0,33,
198,a,100.0,100.0,5.1,182,45,0,0,-4,4,0.2,367,56,7,0,1.2,423,42,0,14,0.0,757,74,0.0,1.4,0,43705,121,101780,146,-0.5,-1.5,0.39,0.07,0.46,3.72,0.25,0.04,0.29,2.37,5.0,512,51,25.0,406,46,50.0,318,42,8.0,440,44,,,,33,
285,a,100.0,100.0,4.4,516,315,0,0,-1,1,0.3,321,96,40,2,1.5,375,176,0,290,2.0,182,80,0.5,9.1,0,106021,147,99132,479,1.5,0.5,0.29,0.85,1.14,42.33,0.01,0.04,0.05,2.0,253.4,249,112,244.2,156,107,45.0,330,179,54.4,253,130,,,,33,
286,u,0.0,0.0,4.5,399,67,0,0,0,0,0.3,328,51,0,0,0.0,704,66,0,0,0.0,625,47,0.0,0.0,0,49177,0,156269,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698,62,0.0,693,61,0.0,674,61,0.0,698,62,,,,33,
287,u,0.0,0.0,4.4,508,314,0,0,-1,1,1.1,197,65,4,0,1.0,469,211,0,29,0.0,573,198,0.0,0.9,0,474957,0,403564,2177,0.0,0.0,0.0,0.19,0.19,5.28,0.0,0.13,0.13,3.68,33.8,445,204,30.4,391,209,6.0,439,225,7.0,450,216,,,,33,
290,a,100.0,100.0,5.2,164,97,0,0,-3,3,0.1,518,191,47,3,2.1,280,125,2,143,1.0,290,133,0.2,9.0,0,9640,45,20476,34,0.5,-0.5,0.75,0.14,0.89,13.81,0.1,0.02,0.12,1.8,100.8,381,177,84.0,298,178,67.0,297,165,25.3,363,181,,,,33,
291,a,100.0,100.0,3.8,776,262,0,0,-2,2,5.0,80,28,39,2,1.3,407,133,0,166,1.0,272,77,0.3,10.3,0,1476911,6112,1673184,6632,0.5,-0.5,1.35,0.39,1.74,51.48,0.05,0.01,0.06,1.96,574.6,69,27,66.3,326,103,114.0,238,66,75.6,184,53,,,,33,
293,a,100.0,100.0,4.4,531,25,0,0,-1,1,0.4,283,42,62,4,2.4,228,34,1,231,2.0,184,17,0.5,14.1,1,128523,812,147003,408,1.5,0.5,0.0,0.02,0.02,53.07,0.0,0.0,0.0,2.08,814.8,16,6,0.2,511,20,0.0,639,66,81.6,166,6,,,,33,
294,a,,,3.9,749,73,0,0,-1,1,0.8,240,30,0,0,0.0,580,49,0,0,0.0,427,31,0.0,0.0,0,84711,160,81786,849,-0.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571,50,0.0,548,31,0.0,503,11,0.0,571,50,,,,33,
295,a,100.0,100.0,4.1,630,161,0,0,-4,4,1.1,198,76,50,1,1.6,353,114,2,141,0.5,331,101,0.1,12.2,2,659264,529,598896,1634,0.0,-1.0,1.45,0.67,2.12,57.89,0.05,0.02,0.07,2.06,513.2,104,39,224.7,168,35,196.0,156,24,93.6,136,36,,,,33,
296,a,100.0,100.0,4.4,533,106,0,0,-1,1,0.1,447,157,32,0,1.1,435,147,0,154,0.0,585,243,0.0,7.3,0,18883,52,25710,99,-0.5,-1.5,0.13,1.73,1.86,52.55,0.0,0.07,0.07,1.99,506.4,111,43,356.7,99,19,36.0,345,114,89.7,146,40,1.0,,,33,
297,u,0.0,0.0,4.5,401,248,0,0,0,0,0.0,698,284,0,0,0.0,706,278,0,0,0.0,627,228,0.0,0.0,0,754,0,4573,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,275,0.0,695,275,0.0,676,267,0.0,700,275,,,,33,
298,i,0.0,,5.0,199,122,0,0,-5,5,0.3,329,100,72,2,2.4,234,98,5,270,3.0,116,47,0.6,14.4,0,179425,480,210840,219,0.0,1.5,1.85,3.25,5.1,36.71,0.1,0.18,0.28,2.06,339.2,191,81,375.3,93,71,302.0,101,67,101.5,122,74,,1.0,4.0,33,
299,d,75.0,100.0,4.7,331,215,0,0,-3,3,0.0,578,222,21,0,1.6,361,167,0,74,0.5,344,158,0.1,4.5,0,11290,7,13431,15,0.0,-1.0,0.61,0.35,0.96,14.13,0.11,0.07,0.18,2.66,68.4,404,187,87.1,293,177,91.0,262,146,24.5,368,183,,,,33,
300,a,100.0,100.0,4.9,258,165,0,0,-1,1,0.2,393,129,52,1,2.2,257,109,1,306,1.5,233,109,0.3,10.6,1,107345,64,115911,79,1.0,0.0,1.9,1.45,3.35,44.13,0.09,0.07,0.16,2.02,460.6,133,48,251.4,150,104,262.0,114,75,97.3,128,78,,,,33,
301,a,100.0,100.0,4.0,673,184,0,0,0,0,0.5,270,103,26,0,1.4,388,126,1,103,1.8,201,55,0.4,6.5,0,176301,185,156759,671,1.3,0.3,0.62,0.17,0.79,27.7,0.05,0.01,0.06,2.22,318.6,203,74,15.2,429,152,73.0,290,87,40.7,298,92,,,,33,
302,a,100.0,100.0,4.1,626,157,0,0,-4,4,0.1,501,175,8,2,1.1,430,142,0,38,1.2,253,70,0.3,2.0,0,5941,91,22466,37,0.7,-0.3,0.09,0.06,0.15,5.41,0.03,0.02,0.05,1.66,44.2,426,155,11.9,440,157,19.0,392,137,7.5,446,153,,,,33,
305,a,,,3.9,754,247,0,0,-1,1,1.5,166,65,9,2,1.0,443,150,0,66,1.0,273,78,0.3,2.3,0,274301,287,197314,1619,0.5,-0.5,0.12,0.23,0.35,18.55,0.02,0.03,0.05,2.41,158.8,320,120,70.0,320,99,20.0,387,132,24.8,365,121,,,,33,
306,a,100.0,100.0,5.3,142,39,0,0,-2,2,4.5,90,18,106,2,3.4,103,19,13,380,1.5,240,20,0.3,20.0,1,2589443,3052,2534966,4363,1.0,0.0,9.47,2.46,11.93,57.94,0.34,0.09,0.43,2.1,406.8,159,19,253.7,148,16,650.0,37,15,130.6,78,16,,,1.0,33,
307,a,100.0,100.0,3.9,738,238,0,0,-1,1,1.6,155,58,11,0,0.6,542,188,0,86,0.0,419,139,0.0,2.8,0,314102,140,345888,1998,-0.5,-1.5,0.11,0.08,0.19,25.05,0.01,0.01,0.02,1.62,321.0,200,73,46.6,352,115,53.0,313,101,42.4,290,89,,,,33,
308,a,,,3.9,739,69,0,0,-1,1,2.1,138,20,2,0,1.0,441,39,0,-5,0.0,420,27,0.0,0.5,0,187703,1285,219910,2579,-0.5,-1.5,0.0,0.0,0.0,3.35,0.0,0.0,0.0,2.23,35.4,443,38,0.0,543,27,0.0,497,7,3.6,483,38,,,,33,
309,a,100.0,100.0,4.3,567,338,0,0,-2,2,4.9,84,24,40,0,1.8,321,143,0,282,0.0,556,193,0.0,9.3,0,1348395,1466,2178066,4740,-0.5,-1.5,0.23,1.53,1.76,29.48,0.01,0.09,0.1,1.73,272.8,233,102,319.6,109,81,37.0,343,185,63.2,226,113,2.0,,,33,
570,i,0.0,0.0,5.1,190,115,0,0,-4,4,0.2,391,128,26,0,2.4,236,100,3,125,0.0,758,324,0.0,5.1,0,69249,23,103086,36,0.0,0.0,0.41,1.42,1.83,11.0,0.06,0.22,0.28,1.72,147.6,335,150,104.3,272,164,148.0,201,122,40.1,300,154,,,,33,
606,u,0.0,0.0,4.4,540,323,0,0,-1,1,0.1,505,183,1,0,1.0,471,213,0,3,0.0,591,205,0.0,0.2,0,12604,0,15334,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672,258,0.3,505,247,0.0,643,249,0.0,672,258,,,,33,
635,a,,,4.8,319,205,0,0,-2,2,0.1,413,139,67,2,2.4,232,96,6,306,2.5,148,61,0.5,14.0,1,69520,295,58228,320,2.0,1.0,0.86,2.12,2.98,43.34,0.04,0.1,0.14,2.13,322.4,199,86,461.3,69,54,149.0,198,121,93.1,138,81,4.0,,,33,
694,a,,,4.5,446,281,0,0,0,0,0.0,743,309,0,0,0.0,733,302,0,0,0.0,662,258,0.0,0.0,0,826,9,584,7,-0.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728,299,0.0,722,299,0.0,707,292,0.0,728,299,,,,33,
708,u,0.0,0.0,4.0,693,202,0,0,0,0,0.0,739,252,0,0,0.0,627,221,0,0,0.0,498,185,0.0,0.0,0,654,0,677,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620,221,0.0,605,220,0.0,568,211,0.0,620,221,,,,33,
726,a,,,4.0,674,185,0,0,0,0,0.0,663,223,1,0,0.2,551,193,0,-4,0.0,481,170,0.0,0.2,0,2545,21,1498,41,-0.5,-1.5,0.04,0.04,0.08,2.48,0.03,0.03,0.06,2.09,24.4,458,166,3.4,474,168,24.0,374,127,5.2,466,164,,,,33,
754,a,,,0.5,799,20,0,0,0,0,0.1,757,19,18,0,0.0,557,5,0,0,2.5,141,19,5.0,36.0,0,18227,85,8683,31,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548,5,0.0,523,5,0.0,477,5,0.0,548,5,,,,33,
313,a,100.0,100.0,4.7,338,46,0,0,-3,3,0.9,218,84,34,5,2.3,246,81,3,135,4.5,48,7,1.0,7.2,0,169839,4247,115977,3985,5.5,6.0,0.59,0.58,1.17,6.94,0.1,0.1,0.2,1.19,104.2,374,133,83.0,300,90,138.0,210,47,32.5,329,108,,,,33,
315,u,0.0,0.0,4.5,417,258,0,0,0,0,0.0,700,286,0,0,0.0,716,286,0,0,0.0,639,237,0.0,0.0,0,444,0,5333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710,283,0.0,705,283,0.0,686,275,0.0,710,283,,,,33,
317,a,100.0,100.0,7.2,24,14,0,0,-3,3,2.8,119,38,83,1,3.8,73,35,4,223,2.8,133,56,0.4,11.5,0,1290201,3992,2670592,2434,3.8,4.3,7.32,1.09,8.41,9.42,0.62,0.09,0.71,0.8,297.4,217,99,164.7,216,142,502.0,51,31,95.6,129,79,,,,33,
318,u,0.0,0.0,4.5,420,260,0,0,0,0,0.0,682,279,0,0,0.0,718,288,0,0,0.0,641,239,0.0,0.0,0,1136,0,5673,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712,285,0.0,707,285,0.0,689,277,0.0,712,285,,,,33,
319,a,100.0,100.0,5.2,171,102,0,0,-3,3,0.2,351,109,16,1,1.2,424,205,0,55,0.5,354,165,0.1,3.1,0,22649,83,118995,111,1.5,2.0,0.46,0.4,0.86,1.84,0.24,0.21,0.45,0.95,42.8,427,196,80.0,304,181,75.0,287,160,19.9,384,186,,,,33,
320,a,,,4.6,351,229,0,0,-4,4,0.1,441,154,16,0,1.0,498,229,0,53,0.5,341,157,0.1,3.5,0,21839,30,35239,72,1.5,2.0,0.0,0.04,0.04,1.4,0.0,0.03,0.03,0.88,28.2,454,210,17.8,424,221,4.0,457,232,4.9,473,224,,,,33,
321,a,100.0,100.0,7.2,25,10,0,0,-3,3,5.1,75,15,100,1,3.3,113,20,15,458,1.0,295,30,0.1,13.9,2,3376937,9957,3320825,13758,2.0,2.5,6.16,2.91,9.06,13.72,0.36,0.17,0.53,0.8,491.4,121,14,435.5,74,4,551.0,43,18,148.0,62,14,,,,33,
322,i,0.0,0.0,4.7,323,43,0,0,-3,3,0.4,289,109,14,0,1.6,360,118,0,83,0.0,703,254,0.0,3.0,0,287093,30,325921,139,0.0,0.0,0.33,0.09,0.42,5.38,0.06,0.02,0.08,0.94,130.4,348,126,38.5,374,127,58.0,303,94,22.8,372,125,,,,33,
323,a,100.0,100.0,5.0,218,139,0,0,0,0,0.7,245,77,84,3,2.5,217,90,1,525,3.2,105,41,0.6,16.8,0,252557,624,227214,772,4.2,4.7,1.0,3.23,4.23,26.75,0.03,0.1,0.13,0.85,507.8,109,40,432.1,77,58,104.0,250,141,104.6,114,68,,,,33,
324,a,100.0,100.0,5.3,150,90,0,0,-2,2,0.3,338,103,79,1,2.8,161,73,4,342,2.2,173,77,0.4,14.9,1,171012,202,167072,345,3.2,3.7,4.11,1.31,5.42,15.8,0.26,0.08,0.34,1.01,345.6,188,79,291.9,124,88,356.0,78,52,98.8,124,75,,,,33,
326,a,100.0,100.0,5.3,149,17,0,0,3,-3,7.7,49,17,100,9,3.7,77,13,4,464,4.5,49,8,0.8,18.9,0,3051846,21531,2540025,9024,5.5,6.0,1.66,0.84,2.5,20.47,0.07,0.03,0.1,0.83,532.8,93,35,154.3,223,56,125.0,228,60,81.6,167,48,,,,33,
327,a,100.0,100.0,7.5,18,11,0,0,0,0,19.6,16,6,165,3,5.2,11,5,20,568,6.8,16,5,0.9,22.0,3,7041240,113165,6244566,20635,7.8,8.3,9.11,4.21,13.32,19.14,0.38,0.18,0.56,0.8,684.4,39,9,710.5,22,19,820.0,14,7,221.4,10,7,,,,33,
331,a,100.0,100.0,4.4,528,317,0,0,-1,1,0.1,475,173,0,0,0.0,674,258,0,0,0.0,583,200,0.0,0.0,0,30193,15,30724,38,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667,254,0.0,661,255,0.0,637,245,0.0,667,254,,,,33,
332,u,0.0,0.0,4.0,647,170,0,0,0,0,0.1,526,182,0,0,0.0,597,201,0,0,0.0,457,157,0.0,0.0,0,4026,0,17715,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,201,0.0,570,199,0.0,530,187,0.0,590,201,,,,33,
333,a,100.0,100.0,3.9,757,248,0,0,-6,6,1.1,196,75,10,0,0.9,520,178,0,40,0.2,371,118,0.1,2.6,0,338214,322,812354,2423,1.2,1.7,0.1,0.17,0.27,5.05,0.03,0.05,0.08,1.48,87.0,390,138,17.1,425,151,13.0,405,142,11.8,418,146,,,,33,
334,u,0.0,0.0,4.0,654,174,0,0,0,0,0.0,562,194,0,0,0.0,600,203,0,0,0.0,463,161,0.0,0.0,0,828,0,14574,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594,204,0.0,576,202,0.0,536,190,0.0,594,204,,,,33,
335,a,,,5.8,89,7,0,0,-2,2,4.2,94,33,83,0,2.8,166,44,4,371,1.8,222,61,0.3,14.3,0,1149548,3450,1257301,7034,2.8,3.3,0.89,3.92,4.81,22.69,0.04,0.16,0.2,0.92,358.6,180,68,629.6,39,5,164.0,184,35,114.9,102,19,2.0,,,33,
336,a,100.0,100.0,6.2,66,39,0,0,-3,3,2.9,117,37,119,3,3.8,69,31,13,509,2.0,195,89,0.3,19.2,4,933411,4411,895150,9322,3.0,3.5,6.44,4.66,11.1,20.35,0.27,0.19,0.46,0.84,461.6,132,47,641.8,36,31,533.0,46,28,163.1,47,32,5.0,2.0,,33,
688,a,,,4.5,476,301,0,0,0,0,0.0,747,311,0,0,0.0,757,319,0,0,0.0,689,276,0.0,0.0,0,959,6,751,13,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753,316,0.0,748,316,0.0,732,309,0.0,753,316,,,,33,
692,a,,,4.0,723,229,0,0,0,0,0.0,689,235,0,0,0.0,650,241,0,0,0.0,525,209,0.0,0.0,0,1122,9,1074,16,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643,241,0.0,628,240,0.0,592,232,0.0,643,241,,,,33,
709,u,0.0,0.0,4.5,428,70,0,0,0,0,0.0,674,83,1,0,1.0,481,49,0,2,0.0,647,49,0.0,0.2,0,6042,0,5348,28,0.0,0.0,0.0,0.01,0.01,0.45,0.0,0.09,0.09,4.05,0.0,717,63,0.3,506,54,0.0,694,63,0.0,717,63,,,,33,
744,a,,,1.5,784,5,0,0,0,0,12.2,254,3,95,9,0.0,572,20,0,0,7.0,13,8,4.7,63.3,0,164515,12795,358266,727,8.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,20,0.0,538,20,0.0,492,20,0.0,563,20,,,,33,
340,a,100.0,75.0,5.3,152,18,0,0,-2,2,2.2,136,52,46,2,2.1,281,88,1,231,0.4,366,114,0.1,8.7,0,419660,432,722148,396,0.0,1.4,0.7,1.09,1.79,26.82,0.04,0.06,0.1,1.41,292.0,221,79,232.9,162,33,56.0,309,97,58.1,241,75,,,,33,
341,i,0.0,0.0,5.3,146,16,0,0,-2,2,0.8,229,88,25,0,2.5,219,69,0,121,0.0,763,261,0.0,4.7,0,72792,27,278558,254,0.0,0.0,0.22,0.17,0.39,13.44,0.03,0.02,0.05,1.79,104.6,373,132,33.7,382,132,20.0,391,136,15.9,399,136,,,,33,
342,a,100.0,100.0,6.1,71,44,0,0,-4,4,2.5,126,41,90,12,3.1,134,61,10,474,2.8,131,55,0.5,14.8,1,937656,599,1214800,1906,0.0,6.6,3.18,3.68,6.86,36.66,0.12,0.14,0.26,1.43,505.4,112,41,669.5,29,24,480.0,54,34,165.6,45,30,4.0,,,33,
343,a,100.0,100.0,4.7,334,217,0,0,-3,3,0.1,538,202,2,0,1.0,500,231,0,10,0.4,365,173,0.1,0.4,0,4986,40,31542,157,0.0,1.8,0.0,0.02,0.02,0.18,0.0,0.14,0.14,1.25,4.2,514,235,12.4,438,226,0.0,747,319,1.6,512,237,,,,33,
